customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TenureGroup,AvgMonthlySpend,NumServices,HighRiskContract,AutoPayment,FiberOpticUser,FamilyCustomer,SeniorHighCharges,LongTermCustomer,ServiceValueScore
4079-ULGFR,Male,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,20.0,275.7,0,1-2 Years,17.23125,0,1,0,0,0,0.0,0,0.0
2516-XSJKX,Female,0,1,1,41,1,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,0,Electronic check,78.45,3126.45,0,2-4 Years,76.25487804878048,5,0,0,0,1,0.0,1,0.06373486297004462
0057-QBUQH,Female,0,0,1,43,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Electronic check,25.1,1070.15,0,2-4 Years,24.887209302325584,1,0,0,0,1,0.0,1,0.0398406374501992
9445-SZLCH,Female,0,1,1,36,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,1,Bank transfer (automatic),97.35,3457.9,1,2-4 Years,96.05277777777778,4,1,1,1,1,0.0,1,0.04108885464817669
6599-SFQVE,Female,0,0,0,6,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.0,340.4,0,0-1 Year,56.73333333333333,1,1,0,0,0,0.0,0,0.01818181818181818
8331-ZXFOE,Female,0,0,0,58,1,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,1,Credit card (automatic),71.1,4299.2,0,4-6 Years,74.12413793103448,5,0,1,0,0,0.0,1,0.07032348804500704
4003-FUSHP,Male,0,0,0,19,1,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,1,Credit card (automatic),61.55,1093.2,0,1-2 Years,57.53684210526316,2,1,1,0,0,0.0,0,0.032493907392363935
0356-ERHVT,Male,0,1,0,11,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),45.9,521.9,0,0-1 Year,47.44545454545455,0,1,1,0,1,0.0,0,0.0
7325-ENZFI,Female,0,0,0,39,0,No phone service,DSL,Yes,Yes,No,Yes,No,No,One year,1,Bank transfer (automatic),40.3,1630.4,0,2-4 Years,41.805128205128206,3,0,1,0,0,0.0,1,0.07444168734491316
4884-ZTHVF,Female,1,0,0,8,1,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,87.1,713.6,0,0-1 Year,89.2,2,1,0,1,0,87.1,0,0.022962112514351322
3920-HIHMQ,Female,0,0,1,26,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,49.5,1265.65,0,2-4 Years,48.67884615384616,1,1,0,0,1,0.0,1,0.020202020202020204
3055-OYMSE,Female,1,0,0,53,1,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,1,Credit card (automatic),73.8,4003.85,0,4-6 Years,75.5443396226415,1,1,1,1,0,73.8,1,0.013550135501355014
0613-WUXUM,Female,0,1,1,70,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Mailed check,19.2,1401.4,0,4-6 Years,20.02,0,0,0,0,1,0.0,1,0.0
7568-PODML,Male,0,0,0,1,0,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,1,Mailed check,45.3,45.3,1,0-1 Year,45.3,2,1,0,0,0,0.0,0,0.04415011037527594
4458-KVRBJ,Male,0,0,0,59,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Mailed check,25.0,1510.5,0,4-6 Years,25.60169491525424,1,0,0,0,0,0.0,1,0.04
5349-IECLD,Male,0,0,0,2,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,0,Electronic check,94.95,178.1,1,0-1 Year,89.05,3,1,0,1,0,0.0,0,0.0315955766192733
1397-XKKWR,Male,0,0,0,7,0,No phone service,DSL,Yes,No,Yes,No,No,No,One year,0,Mailed check,35.3,264.8,0,0-1 Year,37.82857142857143,2,0,0,0,0,0.0,0,0.056657223796034
3945-GFWQL,Female,0,0,1,12,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,44.55,480.6,1,0-1 Year,40.05,0,1,0,0,1,0.0,0,0.0
8097-OMULG,Male,0,1,1,59,1,No,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,0,Credit card (automatic),76.75,4541.9,0,4-6 Years,76.98135593220339,5,0,1,0,1,0.0,1,0.06514657980456026
6013-BHCAW,Male,0,1,1,61,1,Yes,DSL,No,No,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),81.0,4976.15,0,4-6 Years,81.57622950819672,5,0,1,0,1,0.0,1,0.06172839506172839
0401-WDBXM,Male,0,1,1,72,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,1,Bank transfer (automatic),105.55,7542.25,0,4-6 Years,104.75347222222224,5,0,1,1,1,0.0,1,0.047370914258645196
3387-PLKUI,Female,0,1,1,13,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,18.8,251.25,0,1-2 Years,19.32692307692308,0,1,0,0,1,0.0,0,0.0
6096-EGVTU,Female,0,1,1,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,24.9,1595.5,0,4-6 Years,24.9296875,1,0,0,0,1,0.0,1,0.040160642570281124
3797-VTIDR,Male,0,1,0,1,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,23.45,23.45,1,0-1 Year,23.45,0,1,0,0,1,0.0,0,0.0
5081-NWSUP,Female,0,0,0,10,1,No,DSL,No,Yes,No,Yes,No,Yes,One year,0,Mailed check,64.9,685.55,0,0-1 Year,68.55499999999999,3,0,0,0,0,0.0,0,0.046224961479198766
2580-ATZSQ,Female,0,1,1,65,1,No,DSL,Yes,Yes,Yes,No,No,No,One year,0,Bank transfer (automatic),61.35,3874.1,0,4-6 Years,59.60153846153846,3,0,1,0,1,0.0,1,0.04889975550122249
8085-MSNLK,Female,0,1,0,62,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,0,Mailed check,113.95,6891.4,0,4-6 Years,111.1516129032258,7,0,0,1,1,0.0,1,0.06143045195261079
9691-HKOVS,Female,0,1,0,55,1,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,1,Electronic check,90.15,4916.95,0,4-6 Years,89.3990909090909,7,0,0,0,1,0.0,1,0.0776483638380477
9881-VCZEP,Female,0,1,0,25,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Electronic check,54.1,1373.0,0,2-4 Years,54.92,2,1,0,0,1,0.0,1,0.03696857670979667
9526-BIHHD,Male,0,0,0,1,0,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,29.7,29.7,1,0-1 Year,29.7,1,1,0,0,0,0.0,0,0.03367003367003367
8757-TFHHJ,Male,0,0,0,1,1,No,DSL,Yes,No,No,No,No,No,Month-to-month,1,Credit card (automatic),49.8,49.8,0,0-1 Year,49.8,1,1,1,0,0,0.0,0,0.020080321285140562
4523-WXCEF,Female,0,1,0,59,1,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,0,Electronic check,101.1,6039.9,1,4-6 Years,102.37118644067796,4,1,0,1,1,0.0,1,0.039564787339268055
1468-DEFNC,Male,1,1,1,64,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),24.4,1548.65,0,4-6 Years,24.19765625,1,0,1,0,1,24.4,1,0.04098360655737705
5119-KEPFY,Male,0,1,0,36,1,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),95.0,3440.25,0,2-4 Years,95.5625,3,1,1,1,1,0.0,1,0.031578947368421054
8364-TRMMK,Female,0,0,0,3,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Mailed check,50.65,151.3,1,0-1 Year,50.43333333333334,1,1,0,0,0,0.0,0,0.019743336623889437
0916-KNFAJ,Male,0,1,0,61,1,Yes,DSL,Yes,No,Yes,No,No,Yes,Two year,1,Mailed check,69.9,4226.7,0,4-6 Years,69.29016393442623,4,0,0,0,1,0.0,1,0.05722460658082975
8319-QBEHW,Male,0,0,1,26,0,No phone service,DSL,No,Yes,No,No,Yes,No,One year,1,Bank transfer (automatic),39.95,1023.75,0,2-4 Years,39.375,2,0,1,0,1,0.0,1,0.05006257822277847
3063-QFSZL,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,55.4,55.4,1,0-1 Year,55.4,1,1,0,0,0,0.0,0,0.018050541516245487
8775-LHDJH,Female,1,1,0,1,1,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,1,Electronic check,90.6,90.6,1,0-1 Year,90.6,3,1,0,1,1,90.6,0,0.033112582781456956
9625-QNLUX,Male,0,1,1,68,1,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,1,Credit card (automatic),103.25,7074.4,0,4-6 Years,104.03529411764706,5,0,1,1,1,0.0,1,0.048426150121065374
3097-NQYSN,Male,1,1,0,2,1,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,1,Mailed check,86.85,156.35,1,0-1 Year,78.175,2,1,0,1,1,86.85,0,0.023028209556706966
4024-CSNBY,Female,0,1,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,1,Bank transfer (automatic),94.25,6849.75,0,4-6 Years,95.13541666666669,5,0,1,1,1,0.0,1,0.05305039787798409
7110-BDTWG,Female,0,1,0,71,0,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,1,Electronic check,47.05,3263.6,0,4-6 Years,45.96619718309859,3,0,0,0,1,0.0,1,0.06376195536663125
7493-GVFIO,Male,0,0,0,57,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Credit card (automatic),20.55,1252.85,0,4-6 Years,21.979824561403507,0,0,1,0,0,0.0,1,0.0
0690-SRQID,Male,0,0,0,4,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Mailed check,19.65,67.55,0,0-1 Year,16.8875,0,1,0,0,0,0.0,0,0.0
9605-WGJVW,Female,1,0,0,1,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.2,70.2,0,0-1 Year,70.2,0,1,0,1,0,70.2,0,0.0
9114-DPSIA,Male,0,1,1,72,1,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),81.0,5750.0,0,4-6 Years,79.86111111111111,6,0,1,0,1,0.0,1,0.07407407407407407
4700-UBQMV,Male,0,1,1,21,1,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,1,Bank transfer (automatic),75.9,1549.75,0,1-2 Years,73.79761904761905,4,0,1,0,1,0.0,0,0.052700922266139656
7711-GQBZC,Female,0,1,1,71,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),24.7,1810.55,0,4-6 Years,25.500704225352116,1,0,1,0,1,0.0,1,0.04048582995951417
3565-UNOCC,Female,1,1,0,29,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Bank transfer (automatic),99.05,2952.85,1,2-4 Years,101.82241379310344,4,1,1,1,1,99.05,1,0.04038364462392731
4627-MIHJH,Female,1,0,0,69,1,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Two year,0,Credit card (automatic),110.25,7467.55,0,4-6 Years,108.22536231884058,6,0,1,1,0,110.25,1,0.05442176870748299
9795-NREXC,Female,0,1,0,64,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),85.0,5484.4,0,4-6 Years,85.69375,6,0,1,0,1,0.0,1,0.07058823529411765
8573-CGOCC,Male,0,0,0,16,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.75,294.9,0,1-2 Years,18.43125,0,1,1,0,0,0.0,0,0.0
7356-AYNJP,Female,0,0,0,4,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Electronic check,23.9,97.5,0,0-1 Year,24.375,1,0,0,0,0,0.0,0,0.041841004184100423
9249-FXSCK,Female,0,0,0,52,1,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,1,Credit card (automatic),111.25,5916.45,1,4-6 Years,113.7778846153846,6,0,1,1,0,0.0,1,0.05393258426966292
5493-SDRDQ,Male,0,0,0,2,1,No,DSL,Yes,No,Yes,No,No,No,Month-to-month,1,Mailed check,55.1,113.35,1,0-1 Year,56.675,2,1,0,0,0,0.0,0,0.036297640653357534
6286-SUUWT,Male,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,19.95,0,0-1 Year,19.95,0,1,0,0,0,0.0,0,0.0
4819-HJPIW,Male,0,0,0,18,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,0,Mailed check,25.15,476.8,0,1-2 Years,26.48888888888889,0,1,0,0,0,0.0,0,0.0
8654-DHAOW,Female,0,0,0,2,1,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,0,Mailed check,54.15,101.65,0,0-1 Year,50.825,2,1,0,0,0,0.0,0,0.03693444136657433
5438-QMDDL,Female,0,1,0,19,1,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,1,Mailed check,59.8,1130.85,0,1-2 Years,59.51842105263157,2,1,0,0,1,0.0,0,0.033444816053511704
9812-GHVRI,Female,0,0,0,40,1,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,0,Bank transfer (automatic),83.85,3532.25,0,2-4 Years,88.30625,2,1,1,1,0,0.0,1,0.02385211687537269
5553-AOINX,Female,1,1,1,66,1,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,1,Electronic check,104.9,6891.45,0,4-6 Years,104.41590909090908,5,0,0,1,1,104.9,1,0.047664442326024785
1228-ZLNBX,Male,0,0,0,21,1,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Mailed check,75.3,1570.7,0,1-2 Years,74.79523809523809,1,1,0,1,0,0.0,0,0.013280212483399735
4226-KKDON,Male,0,0,0,8,1,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,66.65,520.95,0,0-1 Year,65.11875,3,1,0,0,0,0.0,0,0.0450112528132033
3831-YCPUO,Female,0,1,1,72,1,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Credit card (automatic),109.5,7854.9,0,4-6 Years,109.09583333333332,6,0,1,1,1,0.0,1,0.0547945205479452
7445-WMRBW,Female,0,0,0,48,1,Yes,DSL,No,Yes,Yes,Yes,Yes,No,One year,1,Bank transfer (automatic),73.85,3581.4,0,2-4 Years,74.6125,5,0,1,0,0,0.0,1,0.06770480704129994
3308-DGHKL,Male,0,0,0,69,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),19.3,1447.9,0,4-6 Years,20.984057971014494,0,0,1,0,0,0.0,1,0.0
9924-JPRMC,Male,0,0,0,72,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Electronic check,118.2,8547.15,0,4-6 Years,118.71041666666666,7,0,0,1,0,0.0,1,0.05922165820642978
0080-EMYVY,Female,0,0,0,14,1,No,DSL,No,Yes,No,No,No,No,One year,0,Credit card (automatic),51.45,727.85,0,1-2 Years,51.989285714285714,1,0,1,0,0,0.0,0,0.019436345966958212
6218-KNUBD,Male,0,0,0,6,1,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,0,Electronic check,59.45,357.6,0,0-1 Year,59.6,2,1,0,0,0,0.0,0,0.0336417157275021
7337-CINUD,Female,0,1,1,8,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),19.5,159.35,0,0-1 Year,19.91875,0,0,1,0,1,0.0,0,0.0
7609-NRNCA,Female,0,0,0,17,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Mailed check,19.55,280.85,0,1-2 Years,16.52058823529412,0,0,0,0,0,0.0,0,0.0
0623-EJQEG,Male,0,0,0,65,1,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,0,Electronic check,93.55,6069.25,0,4-6 Years,93.37307692307692,4,0,0,1,0,0.0,1,0.04275788348476751
7153-CHRBV,Female,0,1,1,57,1,No,DSL,Yes,No,Yes,Yes,No,No,One year,1,Mailed check,59.3,3274.35,0,4-6 Years,57.444736842105264,3,0,0,0,1,0.0,1,0.050590219224283306
0871-URUWO,Male,0,1,0,13,1,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),102.25,1359.0,1,1-2 Years,104.53846153846152,4,1,1,1,1,0.0,0,0.039119804400977995
9190-MFJLN,Male,1,0,0,19,1,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,1,Credit card (automatic),95.9,1777.9,1,1-2 Years,93.57368421052632,3,1,1,1,0,95.9,0,0.03128258602711157
6198-PNNSZ,Female,0,1,0,56,1,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,0,Bank transfer (automatic),109.8,6109.65,0,4-6 Years,109.10089285714284,6,0,1,1,1,0.0,1,0.0546448087431694
3317-VLGQT,Female,0,1,0,14,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,78.1,1122.4,0,1-2 Years,80.17142857142858,1,1,0,1,1,0.0,0,0.012804097311139566
4132-POCZS,Male,0,1,0,52,0,No phone service,DSL,Yes,No,No,No,No,Yes,Month-to-month,1,Electronic check,39.9,2020.9,0,4-6 Years,38.86346153846154,2,1,0,0,1,0.0,1,0.050125313283208024
5614-DNZCE,Female,0,0,0,58,1,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,1,Credit card (automatic),64.9,3795.45,0,4-6 Years,65.43879310344828,4,0,1,0,0,0.0,1,0.06163328197226502
1095-JUDTC,Female,1,0,0,47,1,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,1,Electronic check,95.05,4504.55,1,2-4 Years,95.84148936170212,4,1,0,1,0,95.05,1,0.04208311415044713
3896-RCYYE,Female,0,0,0,67,0,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Credit card (automatic),53.4,3579.15,0,4-6 Years,53.42014925373135,4,1,1,0,0,0.0,1,0.0749063670411985
9638-JIQYA,Male,0,0,0,2,0,No phone service,DSL,No,No,No,No,No,No,Month-to-month,1,Credit card (automatic),24.9,49.7,0,0-1 Year,24.85,0,1,1,0,0,0.0,0,0.0
3258-SANFR,Male,1,0,0,6,1,No,DSL,No,No,No,No,No,No,Month-to-month,0,Credit card (automatic),44.7,276.5,0,0-1 Year,46.083333333333336,0,1,1,0,0,44.7,0,0.0
3726-TBHQT,Male,0,1,1,71,1,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),114.0,8175.9,0,4-6 Years,115.15352112676057,7,0,1,1,1,0.0,1,0.06140350877192982
3190-ITQXP,Female,0,1,1,46,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,0,Bank transfer (automatic),20.25,890.35,0,2-4 Years,19.355434782608697,0,0,1,0,1,0.0,1,0.0
0870-VEMYL,Female,0,0,0,5,1,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,0,Credit card (automatic),53.85,259.8,1,0-1 Year,51.96,2,1,1,0,0,0.0,0,0.03714020427112349
4833-QTJNO,Male,1,1,0,67,1,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,0,Bank transfer (automatic),83.85,5588.8,0,4-6 Years,83.41492537313434,3,1,1,1,1,83.85,1,0.03577817531305904
3039-MJSLN,Male,0,0,1,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Bank transfer (automatic),20.2,50.6,0,0-1 Year,16.866666666666667,0,1,1,0,1,0.0,0,0.0
0178-CIIKR,Female,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.95,58.0,0,0-1 Year,19.33333333333333,0,1,0,0,0,0.0,0,0.0
5385-SUIRI,Male,1,1,0,52,1,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,104.2,5568.35,1,4-6 Years,107.08365384615384,5,1,0,1,1,104.2,1,0.04798464491362764
3982-XWFZQ,Female,0,1,0,42,1,Yes,DSL,No,No,No,No,No,No,Month-to-month,1,Electronic check,50.25,2203.65,1,2-4 Years,52.46785714285714,1,1,0,0,1,0.0,1,0.01990049751243781
5774-QPLTF,Male,0,1,1,50,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,1,Mailed check,20.35,938.95,0,4-6 Years,18.779,0,0,0,0,1,0.0,1,0.0
2322-VCZHZ,Male,1,1,0,23,1,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,90.0,2024.1,0,1-2 Years,88.00434782608696,3,1,0,1,1,90.0,0,0.03333333333333333
5010-IPEAQ,Female,0,1,1,67,0,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,0,Credit card (automatic),54.2,3623.95,0,4-6 Years,54.08880597014925,5,0,1,0,1,0.0,1,0.09225092250922509
4009-ALQFH,Female,0,0,0,25,1,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,1,Electronic check,99.5,2369.05,1,2-4 Years,94.762,4,1,0,1,0,0.0,1,0.04020100502512563
6383-ZTSIW,Female,1,1,0,39,1,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,0,Mailed check,99.1,3877.95,0,2-4 Years,99.43461538461538,4,0,0,1,1,99.1,1,0.04036326942482341
8990-YOZLV,Female,0,0,0,69,1,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,1,Mailed check,66.9,4577.9,0,4-6 Years,66.3463768115942,4,0,0,0,0,0.0,1,0.059790732436472344
3069-SSVSN,Female,0,0,0,1,0,No phone service,DSL,No,No,No,No,No,No,One year,0,Mailed check,25.85,25.85,0,0-1 Year,25.85,0,0,0,0,0,0.0,0,0.0
5222-IMUKT,Male,0,0,0,32,1,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,0,Electronic check,91.05,2871.5,0,2-4 Years,89.734375,2,1,0,1,0,0.0,1,0.021965952773201538
3627-FCRDW,Female,0,0,0,9,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,0,Electronic check,71.0,672.55,1,0-1 Year,74.72777777777777,0,1,0,1,0,0.0,0,0.0
7562-GSUHK,Female,0,0,0,16,1,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),93.2,1573.7,1,1-2 Years,98.35625,3,1,1,1,0,0.0,0,0.032188841201716736
6685-XSHHU,Male,0,1,1,60,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,1,Bank transfer (automatic),20.95,1270.55,0,4-6 Years,21.175833333333333,0,0,1,0,1,0.0,1,0.0
8901-UPRHR,Female,0,1,1,72,1,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,1,Bank transfer (automatic),109.2,7711.45,0,4-6 Years,107.10347222222222,6,0,1,1,1,0.0,1,0.054945054945054944
4903-UYAVB,Male,0,1,0,5,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.35,126.05,1,0-1 Year,25.21,0,1,0,0,1,0.0,0,0.0
0118-JPNOY,Female,1,0,0,26,1,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,1,Credit card (automatic),85.8,2193.65,0,2-4 Years,84.37115384615385,2,1,1,1,0,85.8,1,0.023310023310023312
6776-TLWOI,Male,0,0,0,3,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Mailed check,19.85,64.55,1,0-1 Year,21.516666666666666,0,1,0,0,0,0.0,0,0.0
3845-FXCYS,Male,0,0,0,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,1,Electronic check,19.65,31.2,0,0-1 Year,15.6,0,1,0,0,0,0.0,0,0.0
5857-XRECV,Female,0,0,1,2,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,0,Bank transfer (automatic),20.5,38.25,0,0-1 Year,19.125,0,0,1,0,1,0.0,0,0.0
0725-CXOTM,Female,0,0,0,36,1,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,One year,1,Credit card (automatic),89.65,3348.1,0,2-4 Years,93.00277777777778,6,0,1,0,0,0.0,1,0.06692693809258227
4343-EJVQB,Male,0,0,0,7,1,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,0,Mailed check,74.35,533.6,0,0-1 Year,76.22857142857143,1,1,0,1,0,0.0,0,0.013449899125756557
9000-PLFUZ,Female,1,1,0,60,0,No phone service,DSL,No,Yes,No,No,Yes,Yes,Two year,1,Credit card (automatic),49.45,2907.55,0,4-6 Years,48.45916666666667,3,0,1,0,1,49.45,1,0.06066734074823053
3427-GGZZI,Female,0,1,0,19,1,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,1,Electronic check,89.1,1620.8,0,1-2 Years,85.30526315789473,3,1,0,1,1,0.0,0,0.03367003367003367
7779-ORAEL,Male,1,1,0,45,1,Yes,DSL,Yes,No,Yes,Yes,No,Yes,Two year,0,Credit card (automatic),75.15,3480.35,0,2-4 Years,77.3411111111111,5,0,1,0,1,75.15,1,0.0665335994677312
0644-OQMDK,Male,1,0,0,4,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.65,293.85,0,0-1 Year,73.4625,0,1,0,1,0,70.65,0,0.0
4077-CROMM,Female,0,1,1,31,1,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,1,Electronic check,104.2,3243.45,1,2-4 Years,104.62741935483872,5,1,0,1,1,0.0,1,0.04798464491362764
3154-CFSZG,Male,0,1,1,47,1,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,0,Electronic check,90.05,4137.2,0,2-4 Years,88.02553191489362,3,1,0,1,1,0.0,1,0.03331482509716824
2868-MZAGQ,Male,0,0,0,1,1,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,1,Electronic check,79.25,79.25,1,0-1 Year,79.25,1,1,0,1,0,0.0,0,0.012618296529968454
4847-QNOKA,Female,0,0,0,1,1,No,DSL,No,No,No,No,No,No,Month-to-month,1,Bank transfer (automatic),44.9,44.9,1,0-1 Year,44.9,0,1,1,0,0,0.0,0,0.0
2220-IAHLS,Female,0,0,0,1,1,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,0,Credit card (automatic),19.4,19.4,0,0-1 Year,19.4,0,1,1,0,0,0.0,0,0.0
1658-XUHBX,Female,1,1,1,59,1,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,1,Credit card (automatic),88.75,5348.65,0,4-6 Years,90.65508474576272,3,1,1,1,1,88.75,1,0.03380281690140845
6379-RXJRQ,Male,0,1,0,10,1,No,Fiber optic,No,No,No,No,No,No,Month-to-month,1,Electronic check,70.1,659.65,1,0-1 Year,65.965,0,1,0,1,1,0.0,0,0.0
